author	title	comment	curriculum	id	year	grade	priority
"Толстой А.К."	"Колокольчики мои"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Толстой А.К."	"Слеза дрожит"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Толстой А.К."	"Тщетно, художник, ты мнишь"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Толстой А.К."	"Ой, кабы Волга-матушка"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Толстой А.К."	"Спесь"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Толстой А.К."	"Трилогия по выбору преподающего"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Толстой Л.Н."	"Анна Каренина"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Толстой Л.Н."	"Власть тьмы"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Толстой Л.Н."	"Война и мир"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Толстой Л.Н."	"Воскресение"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Толстой Л.Н."	"Детство. Отрочество. Юность"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Толстой Л.Н."	"Плоды просвещения"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Толстой Л.Н."	"Смерть Ивана Ильича"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Тургенев И.С."	"Дворянское гнездо"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Тургенев И.С."	"Записки охотника"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Тургенев И.С."	"Накануне"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Тургенев И.С."	"Отцы и дети"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Тургенев"	"Стихотворения в прозе"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Тургенев И.С."	"Рудин"	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Тютчев Ф.И."	"Весенняя гроза"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Тютчев Ф.И."	"Есть в осени первоначальной"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Тютчев Ф.И."	"Кончен пир"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Тютчев Ф.И."	"Последняя любовь"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Тютчев Ф.И."	"Святая ночь"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Тютчев Ф.И."	"Фонтан"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Успенский Г.И."	"Власть земли"	""	"22 РЛ 2 ст"	2	"1922"	8	"*"
"Успенский Г.И."	"Нравы Растеряевой улицы"	""	"22 РЛ 2 ст"	2	"1922"	8	"*"
"Успенский Г.И."	"Разоренье"	""	"22 РЛ 2 ст"	2	"1922"	8	"*"
"Фет А.А."	"Еще люблю, еще томлюсь"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Фет А.А."	"Как беден наш язык"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Фет А.А."	"Ласточки"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Фет А.А."	"Осень"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Фет А.А."	"Среди звезд"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Фет А.А."	"Степь вечером"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Фет А.А."	"Я пришел к тебе с приветом"	""	"22 РЛ 2 ст"	2	"1922"	7	"*"
"Фонвизин Д.И."	"Недоросль"	""	"22 РЛ 2 ст"	2	"1922"	6	""
"Хомяков А.С."	""	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Чаадаев П.Я."	""	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Чернышевский Н.Г."	""	""	"22 РЛ 2 ст"	2	"1922"	7	""
"Чехов А.П."	"В сумерках"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Дядя Ваня"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Мужики"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Палата №6"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Пестрые рассказы"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Скучная история"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Степь"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Три сестры"	""	"22 РЛ 2 ст"	2	"1922"	8	""
"Чехов А.П."	"Хмурые люди"	""	"22 РЛ 2 ст"	2	"1922"	8	""
""	"Заговоры, их происхождение и виды"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Загадки"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Сказки"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Праздничные песни"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Бытовые песни"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Свадебные песни"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Семейные песни"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Былины о Святогоре, Вольге, Микуле"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Былины об Илье Муромце и Добрыне"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Былина о конце богатырей"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Домострой"	""	"22 РЛ 2 ст"	2	"1922"	6	""
""	"Духовные стихи"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Исторические песни"	""	"22 РЛ 2 ст"	2	"1922"	5	""
""	"Повесть временных лет"	""	"22 РЛ 2 ст"	2	"1922"	6	""
""	"Повесть о Горе-Злочастии"	""	"22 РЛ 2 ст"	2	"1922"	6	""
""	"Повесть о Савве Грудцыне"	""	"22 РЛ 2 ст"	2	"1922"	6	""
""	"Повесть о Фроле Скобееве"	""	"22 РЛ 2 ст"	2	"1922"	6	""
""	"Слово о полку Игореве"	""	"22 РЛ 2 ст"	2	"1922"	6	""
"Бедный Д."	"Бабий бунт"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Бедный Д."	"Главная улица"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Бедный Д."	"Господская тень"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Бедный Д."	"Куриный брод"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Бедный Д."	"Набат"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Безыменский А.И."	"О шапке"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Безыменский А.И."	"Партбилет 224332"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Безыменский А.И."	"Поэтам \"Кузницы\""	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Белинский В.Г."	"Письмо к Гоголю"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Борисов А."	"Позор тому…"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Гидаш А."	"Начал колос наливаться"	"из сборника \"Венгрия ликует\""	"32 ФЗС 5-7"	3	"1932"	5	""
"Гидаш А."	"Отомстите"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Гоголь Н.В."	"Мертвые души"	"т.I. главы: Манилов, Собакевич и Плюшкин"	"32 ФЗС 5-7"	3	"1932"	6	""
"Гоголь Н.В."	"Ревизор"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Гоголь Н.В."	"Выбранные места из переписки с друзьями"	"часть Русский помещик"	"32 ФЗС 5-7"	3	"1932"	6	""
"Гоголь Н.В."	"Старосветские помещики"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Горький М."	"Баку"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Горький М."	"В людях"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Горький М."	"Гуманистам"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Горький М."	"Мать"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Горький М."	"Песня о буревестнике"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Горький М."	"Песня о соколе"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Горький М."	"Челкаш"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Грибоедов А.С."	"Горе от ума"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Добролюбов Н.А."	"Луч света в темном царстве"	"отрывки"	"32 ФЗС 5-7"	3	"1932"	6	""
"Додаев И.Е."	"В редакции рабочей газеты"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Жаров А.А."	"На смерть Ленина"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Замойский П.И."	"Лапти"	"глава Бирюк"	"32 ФЗС 5-7"	3	"1932"	7	""
"Звонак А."	"Дни шагают"	""	"32 ФЗС 5-7"	3	"1932"	5	""
""	"Из поэзии \"Звезды\" и \"Правды\""	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Исаковский М.В."	"Колхозники"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Исаковский М.В."	"Ударная песня"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Исаковский М.В."	"Утро в колхозе"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Крылов И.А."	"Госпожа и две служанки"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Крылов И.А."	"Листы и корни"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Крылов И.А."	"Рыбьи пляски"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Крылов И.А."	"Слон на воеводстве"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Леонов Л.М."	"Саранчуки"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Лермонтов М.Ю."	"На смерть поэта"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Лермонтов М.Ю."	"Парус"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Лермонтов М.Ю."	"Песня о купце Калашникове"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Лермонтов М.Ю."	"Прощай, немытая Россия"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Лермонтов М.Ю."	"Сосна"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Либединский Ю.Н."	"Неделя"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Маяковский В.В."	"Владимир Ильич Ленин"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Маяковский В.В."	"Левый марш"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Маяковский В.В."	"О дряни"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Неверов А.С."	"Ташкент-город хлебный"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Некрасов Н.А."	"Душно"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Некрасов Н.А."	"Железная дорога"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Некрасов Н.А."	"Колыбельная песня"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Некрасов Н.А."	"Кому на Руси жить хорошо"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Некрасов Н.А."	"Мороз,красный нос"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Некрасов Н.А."	"О погоде"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Некрасов Н.А."	"Орина мать солдатская"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Некрасов Н.А."	"Песня о Еремушке"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Некрасов Н.А."	"Плач детей"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Некрасов Н.А."	"Про Якова верного"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Некрасов Н.А."	"Размышления у парадного подъезда"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Некрасов Н.А."	"Эй, Иван"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Нечаев Е."	"В гуте"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Нечаев Е."	"Песня невольника"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Ольминский М.С."	"Ленин о Щедрине"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Островский А.Н."	"Свои люди - сочтемся"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Панферов Ф.И."	"Бруски"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Панферов Ф.И."	"Бруски"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Пермитин"	"Когти"	"в сокращении"	"32 ФЗС 5-7"	3	"1932"	7	""
"Пушкин А.С."	"Евгений Онегин"	"Весна"	"32 ФЗС 5-7"	3	"1932"	5	""
"Пушкин А.С."	"Деревня"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Пушкин А.С."	"Дубровский"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Пушкин А.С."	"Капитанская дочка"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Пушкин А.С."	"Осень"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Пушкин А.С."	"Песня о Стеньке Разине"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Пушкин А.С."	"Послание в Сибирь"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Пушкин А.С."	"Узник"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Рылеев К.Ф."	"Ах, тошно мне"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Рылеев К.Ф."	"Гражданин"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Салтыков-Щедрин М.Е."	"Дикий помещик"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Салтыков-Щедрин М.Е."	"Карась-идеалист"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Салтыков-Щедрин М.Е."	"Мавруша-Новоторка"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Серафимович А.С."	"Железный поток"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Серафимович А.С."	"Стрелочник"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Ставский"	"Разбег"	"Волк"	"32 ФЗС 5-7"	3	"1932"	7	""
"Тарасевич"	"Догоним"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Толстой Л.Н."	"Воскресение"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Толстой Л.Н."	"После бала"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Толстой Л.Н."	"Утро помещика"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Тургенев И.С."	"Бурмистр"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Тургенев И.С."	"Два помещика"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Тургенев И.С."	"Льгов"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Тургенев И.С."	"Муму"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Тургенев И.С."	"Хорь и Калиныч"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Успенский Г.И."	"Книжка чеков"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Успенский Г.И."	"Кучер Кузьма"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Успенский Г.И."	"Четверть лошади"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Фадеев А.А."	"Разгром"	"в обработке для школы"	"32 ФЗС 5-7"	3	"1932"	7	""
"Фефер И."	"Над крышами"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Фефер И."	"Поезд стал"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Фурманов Д.А."	"Красный десант"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Харик И."	"Кулак"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Шевченко Т.Г."	"Завещание"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Шевченко Т.Г."	"Сон"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Шкулев Ф.С."	"Гимн труду"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Шкулев Ф.С."	"Гудит набат"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Шкулев Ф.С."	"Красное знамя"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Шкулев Ф.С."	"Ткач"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Щадрин"	"Упала жизнь"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Беранже П."	"Гроза"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Беранже П."	"Жак старый сержант"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Беранже П."	"Старый бродяга"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Бредель В."	"Машиностроительный завод"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Вейнерт Э."	"Красный Веддинг"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Верхарн Э."	"Банкир"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Верхарн Э."	"Мятеж"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Гюго В."	"Гаврош"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Наджми К."	"Курья лапка"	""	"32 ФЗС 5-7"	3	"1932"	5	""
"Мольер Ж.Б."	"Мещанин во дворянстве"	""	"32 ФЗС 5-7"	3	"1932"	6	""
"Синклер Э."	"Джунгли"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Сяо"	"Вата"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Сяо"	"Нанкин. Род"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Шиллер Ф."	"Вильгельм Телль"	""	"32 ФЗС 5-7"	3	"1932"	7	""
"Ясенский Б."	"Сын рикши"	""	"32 ФЗС 5-7"	3	"1932"	5	""
""	"Слово о полку Игореве"	"Вступление. Поход Игоря на половцов. Поражение русских. Плач Ярославны"	"33 ПСШ 8-10"	5	"1933"	8	""
"Андреев Л.Н."	"Тьма"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Ахматова А.А."	""	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Багрицкий Э.Г."	"Дума про Опанаса"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Бедный Д."	"Генерал Шкуро"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Бедный Д."	"Издыхающая гадина"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Бедный Д."	"Обманутым братьям"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Бедный Д."	"Осада, осада"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Бедный Д."	"Про землю, про волю"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Бедный Д."	"У ног антантовской Европы"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Бедный Д."	"Французская булка"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Бедный Д."	"Шейдеман"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Безыменский А.И."	"Выстрел"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Безыменский А.И."	"Комсомолия"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Безыменский А.И."	"О знамени и поросенке"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Безыменский А.И."	"О шапке"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Безыменский А.И."	"Трагедийная ночь"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Белинский В.Г."	"О \"Мертвых душах\" Гоголя"	""	"33 ПСШ 8-10"	5	"1933"	8	"*"
"Белинский В.Г."	"Пафос поэзии вообще"	""	"33 ПСШ 8-10"	5	"1933"	8	""
"Белинский В.Г."	"Об \"Евгении Онегине\""	""	"33 ПСШ 8-10"	5	"1933"	8	""
"Белинский В.Г."	"Письмо к Гоголю"	""	"33 ПСШ 8-10"	5	"1933"	8	""
"Блок А.А."	"Двенадцать"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Брюсов В.Я."	"Городу"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Брюсов В.Я."	"Грядущие гунны"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Брюсов В.Я."	"К моей стране"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Брюсов В.Я."	"Отрады"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Брюсов В.Я."	"Скифы"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Брюсов В.Я."	"Товарищам интеллигентам"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Брюсов В.Я."	"Только русский"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Булгаков М.А."	"Роковые яйца"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Вольнов И.Е."	""	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Воровский"	"Два нигилизма"	"отрывок Кто был Базаров?"	"33 ПСШ 8-10"	5	"1933"	9	""
"Гастев А.К."	""	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Герасимов"	""	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Герцен А.И."	"Кто виноват?"	""	"33 ПСШ 8-10"	5	"1933"	8	""
"Герцен А.И."	"Былое и думы"	"Наши"	"33 ПСШ 8-10"	5	"1933"	8	""
"Герцен А.И."	"Былое и думы"	"Не наши"	"33 ПСШ 8-10"	5	"1933"	8	""
"Гладков Ф.В."	"Цемент"	""	"33 ПСШ 8-10"	5	"1933"	10	""
"Гладков Ф.В."	"Энергия"	""	"33 ПСШ 8-10"	5	"1933"	10	"*"
"Гоголь Н.В."	"Мертвые души"	"ч.I, II"	"33 ПСШ 8-10"	5	"1933"	8	""
"Гоголь Н.В."	"Выбранные места из переписки с друзьями"	"Русский помещик"	"33 ПСШ 8-10"	5	"1933"	8	""
