"Булгаков_БелаяГвардия" "Булгаков_МастериМаргарита" "Иванов_Бронепоезд1469" "Иванов_ГолубыеПески" "Крюков_ГруппаБ" "Крюков_Зыбь" "Крюков_КисточникуИсцелений" "Крюков_Мать" "Крюков_Шквал" "Леонов_Барсуки" "Леонов_Вор" "Островский_КакЗакалялась1" "Островский_КакЗакалялась2" "Платонов_Котлован" "Платонов_Чевенгур" "Платонов_ЮвенильноеМоре" "Севский_ДонНаКостылях" "Серафимович_ЖелезныйПоток1" "Серафимович_ЖелезныйПоток2" "Фадеев_Разгром" "Фурманов_Чапаев" "Шолохов_ДонскиеРассказы" "Шолохов_ОниСражалисьЗаРодину" "Шолохов_ПоднятаяЦелина1" "Шолохов_ПоднятаяЦелина2" "Шолохов_СудьбаЧеловека" "Dubia_ТихийДон1" "Dubia_ТихийДон2" "Dubia_ТихийДон3" "Dubia_ТихийДон4"
"револьвер" 0.00974686011863321 0.00175490935893161 0.0119990400767939 0.0523739041329842 0 0 0 0.120039542437509 0 0 0 0.0293023780006762 0.0129615227937637 0 0.00777403472402177 0 0.0271021071888339 0 0.0101450745662981 0.0177430801987225 0.00602511266960692 0.00114938565336827 0 0 0 0 0.00105962510463798 0.00312786721161064 0.000914980053434835 0.00155848203849451
"снега" 0.0111392687070094 0.000877454679465806 0 0.0136627575999089 0.0106112054329372 0.0045421511627907 0 0.00706114955514758 0 0.0154677445966012 0.00624944666357666 0.00225402907697509 0.00740658445357923 0.0174484543577515 0 0 0 0.00447507383871834 0.00507253728314903 0 0.00241004506784277 0.00804569957357792 0.00209424083769634 0.00434063363605234 0 0.00906700516819295 0.00423850041855192 0.00521311201935107 0.0137247008015225 0.00311696407698901
"старшина" 0 0 0 0 0 0.0045421511627907 0 0 0.00434235094880368 0 0 0.0112701453848755 0 0 0 0 0 0 0 0 0 0.00114938565336827 0.169633507853403 0 0 0 0.00741737573246585 0.00312786721161064 0.00365992021373934 0.00311696407698901
"удивился" 0.00417722576512852 0.00438727339732903 0 0.00455425253330297 0.0106112054329372 0 0 0 0.00434235094880368 0.00721828081174724 0.00312472333178833 0.00225402907697509 0.00555493834018442 0.00581615145258382 0.0190031959920532 0.0131682907558599 0 0 0.00507253728314903 0.0133073101490419 0.00482009013568554 0.00229877130673655 0.0104712041884817 0.00482292626228038 0.00266524520255864 0 0.00953662594174181 0.00312786721161064 0.00365992021373934 0.00233772305774176
"уходил" 0.00139240858837617 0.00350981871786322 0.00599952003839693 0.00455425253330297 0.00530560271646859 0 0 0.0141222991102952 0.00868470189760736 0.00824946378485398 0.00781180832947083 0.00225402907697509 0.0185164611339481 0.00581615145258382 0.0120929429040339 0.0043894302519533 0 0.00895014767743668 0.00507253728314903 0.00221788502484031 0.00120502253392138 0.0091950852269462 0 0.00289375575736823 0.00266524520255864 0 0.00953662594174181 0.00312786721161064 0.00640486037404385 0.00155848203849451
"ход" 0.0111392687070094 0.00789709211519225 0.00599952003839693 0.00455425253330297 0.0106112054329372 0 0 0 0 0.00309354891932024 0.00677023388554138 0.00901611630790037 0.0166648150205533 0 0.0112291612680314 0 0.00677552679720848 0.00447507383871834 0.00507253728314903 0.0110894251242016 0.00361506760176415 0.00229877130673655 0.00837696335078534 0.00289375575736823 0.00177683013503909 0.00906700516819295 0.00317887531391394 0.00938360163483193 0.000914980053434835 0.00311696407698901
"чужих" 0.00696204294188087 0 0 0.00455425253330297 0.00530560271646859 0 0 0 0.00868470189760736 0.00721828081174724 0.00416629777571777 0 0 0.00290807572629191 0.0146842878120411 0.0043894302519533 0 0.00447507383871834 0.0101450745662981 0.00665365507452094 0.00361506760176415 0.0045975426134731 0.00209424083769634 0.0077166820196486 0.00621890547263682 0 0.00423850041855192 0.00521311201935107 0.00182996010686967 0.0116886152887088
"явно" 0.00696204294188087 0.00789709211519225 0 0 0.00530560271646859 0 0.00585480093676815 0 0 0 0.0109365316612592 0 0.00185164611339481 0 0.00518268981601451 0.0043894302519533 0 0 0 0 0.00241004506784277 0.00229877130673655 0.0146596858638743 0.00675209676719253 0.0106609808102345 0 0.00105962510463798 0.00521311201935107 0.00640486037404385 0.00935089223096704
"ай" 0.0111392687070094 0.0114069108330555 0.00599952003839693 0.00683137879995446 0 0.0045421511627907 0.00585480093676815 0.0282445982205903 0.00434235094880368 0.0020623659462135 0.00781180832947083 0 0.00185164611339481 0.00581615145258382 0.00431890818001209 0.0043894302519533 0 0.00447507383871834 0.0202901491325961 0.00887154009936125 0.00843515773744969 0.0045975426134731 0 0.0038583410098243 0.00266524520255864 0 0.00635775062782787 0.00208524480774043 0.00548988032060901 0.00233772305774176
"белая" 0.00835445153025704 0.00614218275626064 0.0119990400767939 0.00683137879995446 0.0371392190152801 0.0045421511627907 0 0.00706114955514758 0.0347388075904295 0.0103118297310675 0.00260393610982361 0.00225402907697509 0 0 0.00345512654400967 0.0043894302519533 0 0.013425221516155 0.0101450745662981 0 0.00120502253392138 0.00689631392020965 0.0104712041884817 0.00289375575736823 0.00177683013503909 0 0.00211925020927596 0.00521311201935107 0.00914980053434835 0.00623392815397803
"бережно" 0.00556963435350469 0.000877454679465806 0 0 0 0.0045421511627907 0.00585480093676815 0.0353057477757379 0.00868470189760736 0.00412473189242699 0.000520787221964722 0.00450805815395019 0.00370329222678962 0.00872422717887574 0.00518268981601451 0 0.00677552679720848 0.00895014767743668 0.00507253728314903 0.00665365507452094 0.00120502253392138 0.00804569957357792 0.012565445026178 0.00675209676719253 0.0115493958777541 0.00906700516819295 0.00635775062782787 0.00104262240387021 0.00823482048091352 0.00701316917322528
"вытирая" 0.00556963435350469 0.00175490935893161 0.0119990400767939 0.00910850506660594 0 0 0 0 0 0.00309354891932024 0.00156236166589417 0.00225402907697509 0.00185164611339481 0 0.00172756327200484 0.0043894302519533 0 0.00447507383871834 0.0101450745662981 0 0 0.0091950852269462 0.00628272251308901 0.00723438939342056 0.00621890547263682 0 0.0105962510463798 0.0125114688464426 0.010979760641218 0.0101301332502143
"глухой" 0.00139240858837617 0 0 0.00227712626665149 0.00530560271646859 0.0136264534883721 0.0175644028103044 0 0.0173694037952147 0.00721828081174724 0.0046870849976825 0.00225402907697509 0.00370329222678962 0 0.000863781636002419 0 0 0.00895014767743668 0 0.00221788502484031 0.00482009013568554 0.0103444708803145 0.0167539267015707 0.00578751151473645 0.00533049040511727 0 0.00635775062782787 0.00417048961548086 0.00548988032060901 0.0116886152887088
"годы" 0.00278481717675235 0 0 0.00227712626665149 0.0106112054329372 0 0 0 0.00434235094880368 0.00824946378485398 0.0135404677710828 0 0.0129615227937637 0 0.00777403472402177 0 0.00677552679720848 0 0 0.00221788502484031 0.00843515773744969 0 0.00209424083769634 0.00434063363605234 0.00444207533759773 0.00906700516819295 0.00423850041855192 0.00521311201935107 0.00731984042747868 0.00623392815397803
"густой" 0.00278481717675235 0.00175490935893161 0.0119990400767939 0.00910850506660594 0.0159168081494058 0.0045421511627907 0.00585480093676815 0 0.00868470189760736 0.00515591486553374 0.00156236166589417 0.00225402907697509 0.00740658445357923 0 0.00518268981601451 0 0 0.013425221516155 0.0152176118494471 0.00665365507452094 0.00361506760176415 0.00804569957357792 0.00628272251308901 0.00144687787868411 0.00266524520255864 0 0.0127155012556557 0.00625573442322129 0.00548988032060901 0.0140263383464506
"другая" 0.00556963435350469 0.0114069108330555 0 0.00455425253330297 0 0.0045421511627907 0.0175644028103044 0 0 0.00515591486553374 0.00677023388554138 0.00225402907697509 0.00555493834018442 0.00872422717887574 0.00518268981601451 0.00877886050390659 0 0.013425221516155 0.0101450745662981 0.00221788502484031 0.0132552478731352 0.0114938565336827 0.00418848167539267 0.00289375575736823 0.00266524520255864 0 0.00211925020927596 0.00417048961548086 0.00182996010686967 0.00311696407698901
"ефим" 0 0 0 0 0 0 0 0 0 0.00721828081174724 0.00208314888785889 0 0 0 0 0 0 0 0 0.00221788502484031 0 0.091950852269462 0 0.00337604838359626 0.00266524520255864 0 0 0.00417048961548086 0 0
"никуда" 0.00556963435350469 0.0157941842303845 0.00599952003839693 0.00455425253330297 0.00530560271646859 0 0 0.0141222991102952 0.00434235094880368 0.00309354891932024 0.00416629777571777 0.00676208723092528 0.00740658445357923 0.0116323029051676 0.00604647145201693 0.0175577210078132 0.00677552679720848 0.00895014767743668 0 0.00443577004968062 0.00964018027137107 0.0045975426134731 0.00628272251308901 0.00241146313114019 0.00444207533759773 0.0181340103363859 0.00211925020927596 0.00104262240387021 0.00365992021373934 0.00389620509623627
"пленных" 0.00139240858837617 0 0 0.00455425253330297 0 0 0 0 0 0.0020623659462135 0 0.00676208723092528 0 0 0 0 0.0474286875804594 0 0.0101450745662981 0 0.0132552478731352 0.0114938565336827 0 0 0 0.00906700516819295 0.00211925020927596 0.0135540912503128 0.0292793617099147 0.0155848203849451
"повозки" 0 0.00614218275626064 0 0 0.00530560271646859 0 0 0 0 0 0 0.00901611630790037 0 0 0 0 0 0.102926698290522 0.147103581211322 0 0.00964018027137107 0.012643242187051 0 0.00192917050491215 0.000888415067519545 0 0.0105962510463798 0.00208524480774043 0.00365992021373934 0.00155848203849451
"порядок" 0.00139240858837617 0.00350981871786322 0.00599952003839693 0 0.0106112054329372 0.0136264534883721 0.0351288056206089 0.0141222991102952 0.0217117547440184 0.00103118297310675 0.00416629777571777 0.00450805815395019 0.00370329222678962 0.00290807572629191 0.00345512654400967 0 0 0.00895014767743668 0.00507253728314903 0.00665365507452094 0.00482009013568554 0.00114938565336827 0.012565445026178 0.00723438939342056 0.00799573560767591 0 0.00211925020927596 0.00625573442322129 0.00182996010686967 0.0101301332502143
"пчхов" 0 0 0 0 0 0 0 0 0 0 0.0552034455282605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"разговора" 0.00278481717675235 0.00526472807679483 0 0.00227712626665149 0 0.0045421511627907 0 0 0 0.00721828081174724 0.00677023388554138 0.00450805815395019 0.00370329222678962 0 0.00259134490800726 0.0043894302519533 0 0 0 0.0133073101490419 0.00482009013568554 0.00229877130673655 0.00837696335078534 0.0106104377770168 0.009772565742715 0 0.00423850041855192 0.00625573442322129 0.00182996010686967 0.00545468713473077
"рассказывать" 0.00139240858837617 0.00965200147412386 0.0119990400767939 0.0136627575999089 0.00530560271646859 0 0 0.00706114955514758 0.00434235094880368 0.00928064675796073 0.00624944666357666 0.00901611630790037 0.00925823056697404 0 0 0 0 0 0.0101450745662981 0.0155251951738822 0.0168703154748994 0.00229877130673655 0.00209424083769634 0.00192917050491215 0.00177683013503909 0.0181340103363859 0.00317887531391394 0.00208524480774043 0.00365992021373934 0.00779241019247253
"рукавом" 0.00278481717675235 0.00350981871786322 0 0.00227712626665149 0.00530560271646859 0 0 0.00706114955514758 0.00434235094880368 0.00515591486553374 0.00104157444392944 0 0.00370329222678962 0 0.000863781636002419 0 0 0 0 0.00221788502484031 0.00120502253392138 0.0114938565336827 0.0146596858638743 0.00916355989833271 0.009772565742715 0 0.0158943765695697 0.00521311201935107 0.00640486037404385 0.00779241019247253
"седло" 0.00278481717675235 0.000877454679465806 0 0.0182170101332119 0 0 0 0 0 0.00103118297310675 0.00156236166589417 0.00901611630790037 0.00370329222678962 0 0.000863781636002419 0 0 0.00895014767743668 0.00507253728314903 0.0221788502484031 0.00482009013568554 0.00689631392020965 0 0.00578751151473645 0.00355366027007818 0 0.00953662594174181 0.0072983568270915 0.0137247008015225 0.0109093742694615
"снегом" 0.0264557631791473 0.000877454679465806 0 0.00683137879995446 0.0424448217317487 0 0 0 0 0.00515591486553374 0.00729102110750611 0.00676208723092528 0.0203681072473429 0.00872422717887574 0.00172756327200484 0 0 0 0 0 0.00241004506784277 0.0091950852269462 0 0.00144687787868411 0 0.0181340103363859 0.00105962510463798 0.00625573442322129 0.010979760641218 0.00233772305774176
"старое" 0 0.000877454679465806 0 0 0.00530560271646859 0.0090843023255814 0.00585480093676815 0.0141222991102952 0.013027052846411 0.00309354891932024 0.00156236166589417 0.00450805815395019 0.00740658445357923 0.00872422717887574 0.00259134490800726 0.0131682907558599 0.013551053594417 0 0.0101450745662981 0.00443577004968062 0.00241004506784277 0 0.00209424083769634 0.012539608281929 0.0151030561478323 0 0.00211925020927596 0.00312786721161064 0.00457490026717418 0.0101301332502143
"старости" 0 0.00175490935893161 0.00599952003839693 0.00227712626665149 0.0106112054329372 0.0045421511627907 0 0 0 0.00515591486553374 0.00260393610982361 0 0.00925823056697404 0.00290807572629191 0.0146842878120411 0.0131682907558599 0.013551053594417 0.00447507383871834 0 0 0 0.00344815696010482 0.0146596858638743 0.00819897464587664 0.00888415067519545 0 0.0052981255231899 0.00625573442322129 0.00731984042747868 0.00311696407698901
"твоего" 0 0 0 0.00227712626665149 0 0 0 0.00706114955514758 0 0.00928064675796073 0.00885338277340027 0.00450805815395019 0.00370329222678962 0.00290807572629191 0.00518268981601451 0.0131682907558599 0 0 0 0 0.00120502253392138 0.00344815696010482 0.00628272251308901 0.00723438939342056 0.00888415067519545 0 0.00635775062782787 0.0072983568270915 0.00640486037404385 0.00935089223096704
"тихий" 0.00278481717675235 0.00701963743572644 0 0.00455425253330297 0.0212224108658744 0.0045421511627907 0.0175644028103044 0.0141222991102952 0.0173694037952147 0.00103118297310675 0.00364551055375305 0.00450805815395019 0 0.00290807572629191 0.00863781636002419 0 0 0 0 0.00887154009936125 0.00120502253392138 0.00344815696010482 0.00628272251308901 0.00530521888850841 0.00621890547263682 0.00906700516819295 0.00741737573246585 0.00938360163483193 0.00823482048091352 0.00311696407698901
"хрипло" 0.00139240858837617 0.00526472807679483 0.0299976001919846 0.0113856313332574 0 0.0045421511627907 0 0.0141222991102952 0.00434235094880368 0.0020623659462135 0.000520787221964722 0 0.00185164611339481 0 0.000863781636002419 0 0 0.00447507383871834 0.0101450745662981 0.00887154009936125 0 0.012643242187051 0.0104712041884817 0.00434063363605234 0.00444207533759773 0 0.00847700083710383 0.00834097923096172 0.00823482048091352 0.0140263383464506
"быки" 0 0 0 0 0 0.0045421511627907 0 0 0 0 0 0 0 0 0 0.0307260117636731 0 0.00895014767743668 0 0 0.00241004506784277 0.0275852556808386 0 0.0144687787868411 0.00710732054015636 0 0.00635775062782787 0 0.0146396808549574 0.00701316917322528
"волнения" 0.00417722576512852 0.00526472807679483 0 0 0 0.0272529069767442 0 0 0 0.00103118297310675 0.00312472333178833 0.00450805815395019 0 0 0.00431890818001209 0.0043894302519533 0 0 0 0.00221788502484031 0 0.00229877130673655 0.012565445026178 0.00916355989833271 0.0124378109452736 0 0.00105962510463798 0.0072983568270915 0.00548988032060901 0.0148055793656978
"дескать" 0 0.000877454679465806 0.0179985601151908 0.00683137879995446 0.0106112054329372 0.0045421511627907 0.00585480093676815 0 0.013027052846411 0 0.00677023388554138 0.00225402907697509 0.00370329222678962 0.00872422717887574 0.00431890818001209 0 0 0 0 0 0.0192803605427421 0.0045975426134731 0.00628272251308901 0.00675209676719253 0.00888415067519545 0.0181340103363859 0.00953662594174181 0.00208524480774043 0.00548988032060901 0.000779241019247253
"звезды" 0.00974686011863321 0.000877454679465806 0.00599952003839693 0 0.0106112054329372 0.0045421511627907 0.040983606557377 0.00706114955514758 0 0.00515591486553374 0.00624944666357666 0.00450805815395019 0 0.00581615145258382 0.0198669776280556 0 0 0.02685044303231 0.0304352236988942 0.00443577004968062 0.00361506760176415 0.0045975426134731 0 0.00144687787868411 0 0.00906700516819295 0.00423850041855192 0.00417048961548086 0.00457490026717418 0.00233772305774176
"любишкин" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0467823847441196 0.00621890547263682 0 0 0.00104262240387021 0 0
"наружу" 0.00139240858837617 0.00175490935893161 0.00599952003839693 0.00455425253330297 0.0106112054329372 0 0 0 0 0.00412473189242699 0.00781180832947083 0.00225402907697509 0.00555493834018442 0.034896908715503 0.0241858858080677 0.0219471512597665 0 0 0.00507253728314903 0.00221788502484031 0.00120502253392138 0.0045975426134731 0.00628272251308901 0.00337604838359626 0.00177683013503909 0 0.00211925020927596 0.00417048961548086 0.00274494016030451 0.000779241019247253
"настолько" 0.00835445153025704 0.0114069108330555 0 0 0 0.0045421511627907 0 0 0.00434235094880368 0 0.0140612549930475 0.00225402907697509 0 0.00872422717887574 0.0146842878120411 0.0351154420156264 0.00677552679720848 0 0 0.00665365507452094 0.015665292940978 0 0.00209424083769634 0.000482292626228038 0 0 0.00423850041855192 0.00104262240387021 0.000914980053434835 0.00233772305774176
"нового" 0.00278481717675235 0.00350981871786322 0 0.00455425253330297 0.00530560271646859 0 0.0117096018735363 0.0141222991102952 0.0217117547440184 0.0020623659462135 0.00572865944161194 0.0112701453848755 0.0185164611339481 0.00290807572629191 0.00863781636002419 0.0175577210078132 0.0203265803916254 0 0.00507253728314903 0.0110894251242016 0.00361506760176415 0.00114938565336827 0.00209424083769634 0.00337604838359626 0.00355366027007818 0.00906700516819295 0.00211925020927596 0.00521311201935107 0.00731984042747868 0.00233772305774176
